Unique_ID,Study_ID,Title,Year,First_Author,QA_Blank_Corrected,N_Replicates,Latitude,Longitude,Range_Year,Range_Month,Samp_Year_Start,Samp_Year_End,Samp_Month_Start,Samp_Month_End,Season_Calculated,Season_WetDry,Sampling_Gear,Gear_Category,Mesh_Size_um,Sample_Depth,Sample_Volume,Digestion_Category,Separation_Category,Std_Value_m3,Shape_Fiber,Shape_Fragment,Shape_Pellet,Shape_Film,Shape_Other,Poly_PE,Poly_PP,Poly_PS,Poly_PET,Poly_PVC,Poly_PA,Poly_PC,Poly_PU,Poly_PMMA,Poly_EPS,Poly_XPS,Poly_Rayon,Poly_CA,Poly_Other,Water_Body_Type,Note,Row_Reason,Study_Reason,Final_Reason
REC_02668,Fan_2019_EnvironPollut,"Distribution, sedimentary record, and persistence of microplastics in the Pearl River catchment, China",2019,Yujuan Fan,No,2,23.05,113.6,NA,NA,NA,NA,NA,NA,NA,Other/Undefined,Manta trawl (Watertools WT002120 plankton net),Nets,160,Surface,18860 L,Oxidative,Not Reported,250,5,30,0,60,5,35,25,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,River,"Dongjiang River | Guangdong   | 30% H2O2 | Stereomicroscope, u-FTIR, Raman | Table 1 | DJ Spring 0.25 ?? 0.05 | Visual estimation from Fig S1 (Cluster of sites R6, R7) | Authors reported mean of sites R6-R7 in Table 1; individual site data not available. | Site_ID represents aggregate of sites R6, R7. Composition estimated from Fig S4 (DJ bars).",NA,NA,NA
REC_02687,Fan_2019_EnvironPollut,"Distribution, sedimentary record, and persistence of microplastics in the Pearl River catchment, China",2019,Yujuan Fan,No,2,23.05,113.6,NA,NA,NA,NA,NA,NA,NA,Other/Undefined,Manta trawl (Watertools WT002120 plankton net),Nets,160,Surface,18860 L,Oxidative,Not Reported,240,5,30,0,60,5,35,25,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,River,"Dongjiang River | Guangdong   | 30% H2O2 | Stereomicroscope, u-FTIR, Raman | Table 1 | DJ Summer 0.24 ?? 0.08 | Visual estimation from Fig S1 (Cluster of sites R6, R7) | Authors reported mean of sites R6-R7 in Table 1; individual site data not available. | Site_ID represents aggregate of sites R6, R7. Composition estimated from Fig S4 (DJ bars).",NA,NA,NA
REC_02727,Fan_2019_EnvironPollut,"Distribution, sedimentary record, and persistence of microplastics in the Pearl River catchment, China",2019,Yujuan Fan,No,2,22.83,112.45,NA,NA,NA,NA,NA,NA,NA,Other/Undefined,Manta trawl (Watertools WT002120 plankton net),Nets,160,Surface,18860 L,Oxidative,Not Reported,220,50,15,0,30,5,10,35,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,River,"Xijiang River | Guangdong   | 30% H2O2 | Stereomicroscope, u-FTIR, Raman | Table 1 | XJ Spring 0.22 ?? 0.02 | Visual estimation from Fig S1 (Site R1) | Represents Site R1. Composition estimated from Fig S4 (XJ bars). High 'Others' in polymer and 'Fiber' in shape attributed to PA fibers from fishing gear (Text 3.1.3).",NA,NA,NA
REC_02855,Fan_2019_EnvironPollut,"Distribution, sedimentary record, and persistence of microplastics in the Pearl River catchment, China",2019,Yujuan Fan,No,2,23.25,112.85,NA,NA,NA,NA,NA,NA,NA,Other/Undefined,Manta trawl (Watertools WT002120 plankton net),Nets,160,Surface,18860 L,Oxidative,Not Reported,140,40,30,0,20,10,20,30,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,River,"Beijiang River | Guangdong   | 30% H2O2 | Stereomicroscope, u-FTIR, Raman | Table 1 | BJ Spring 0.14 ?? 0.01 | Visual estimation from Fig S1 (Site R2) | Represents Site R2. Composition estimated from Fig S4 (BJ bars). High 'Others' in polymer and 'Fiber' in shape attributed to PA fibers from fishing gear (Text 3.1.3).",NA,NA,NA
REC_02856,Fan_2019_EnvironPollut,"Distribution, sedimentary record, and persistence of microplastics in the Pearl River catchment, China",2019,Yujuan Fan,No,2,23.25,112.85,NA,NA,NA,NA,NA,NA,NA,Other/Undefined,Manta trawl (Watertools WT002120 plankton net),Nets,160,Surface,18860 L,Oxidative,Not Reported,140,40,30,0,20,10,20,30,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,River,"Beijiang River | Guangdong   | 30% H2O2 | Stereomicroscope, u-FTIR, Raman | Table 1 | BJ Summer 0.14 ?? 0.01 | Visual estimation from Fig S1 (Site R2) | Represents Site R2. Composition estimated from Fig S4 (BJ bars).",NA,NA,NA
REC_00218,Meicahayan_2023_EffectofAn,"Effect of Anthropogenic Type and Depth on Microplastic Abundance in Mahakam River Water, Samarinda City",2023,Ika Meicahayanti,NR,2,-0.51544,117.15155,NA,NA,NA,NA,NA,NA,NA,Other/Undefined,Water sampler,Bulk Water,180,0.5 m,0.5 L,Oxidative,NaCl,103000,62.14,13.59,0,24.27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,"Mahakam River | Samarinda City, East Borneo | Urban/Residential (Densely Populated)  | H2O2 (30%) + Fe(II) | NaCl | Microscope + FTIR | Figure 8 and Figure 9 Tables | 0,5 m 103 | Calculated center point of Table 1 coordinates for Densely Populated Area | Shape composition calculated from Figure 9 table (Fiber 64, Film 25, Fragment 14). Polymers found: Nylon, Nitrile, PVC.",NA,NA,NA
REC_00236,Meicahayan_2023_EffectofAn,"Effect of Anthropogenic Type and Depth on Microplastic Abundance in Mahakam River Water, Samarinda City",2023,Ika Meicahayanti,NR,2,-0.51544,117.15155,NA,NA,NA,NA,NA,NA,NA,Other/Undefined,Water sampler,Bulk Water,180,1.5 m,0.5 L,Oxidative,NaCl,91000,70,12.5,0,17.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,"Mahakam River | Samarinda City, East Borneo | Urban/Residential (Densely Populated)  | H2O2 (30%) + Fe(II) | NaCl | Microscope + FTIR | Figure 8 and Figure 9 Tables | 1,5 m 91 | Calculated center point of Table 1 coordinates for Densely Populated Area | Shape composition calculated from Figure 9 table (Fiber 56, Film 14, Fragment 10). Polymers found: Nylon, Nitrile, PVC.",NA,NA,NA
REC_00241,Meicahayan_2023_EffectofAn,"Effect of Anthropogenic Type and Depth on Microplastic Abundance in Mahakam River Water, Samarinda City",2023,Ika Meicahayanti,NR,2,-0.51544,117.15155,NA,NA,NA,NA,NA,NA,NA,Other/Undefined,Water sampler,Bulk Water,180,1 m,0.5 L,Oxidative,NaCl,89000,64.04,14.61,0,21.35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,"Mahakam River | Samarinda City, East Borneo | Urban/Residential (Densely Populated)  | H2O2 (30%) + Fe(II) | NaCl | Microscope + FTIR | Figure 8 and Figure 9 Tables | 1 m 89 | Calculated center point of Table 1 coordinates for Densely Populated Area | Shape composition calculated from Figure 9 table (Fiber 57, Film 19, Fragment 13). Polymers found: Nylon, Nitrile, PETE.",NA,NA,NA
REC_00253,Meicahayan_2023_EffectofAn,"Effect of Anthropogenic Type and Depth on Microplastic Abundance in Mahakam River Water, Samarinda City",2023,Ika Meicahayanti,NR,2,-0.57894,117.24589,NA,NA,NA,NA,NA,NA,NA,Other/Undefined,Water sampler,Bulk Water,180,0.5 m,0.5 L,Oxidative,NaCl,80000,64.79,14.08,0,21.13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,"Mahakam River | Samarinda City, East Borneo | Non-densely populated  | H2O2 (30%) + Fe(II) | NaCl | Microscope + FTIR | Figure 8 Table | 0,5 m 80 | Calculated center point of Table 1 coordinates for Non-Densely Populated Area | Shape composition derived from site average (Figure 5) as depth-specific shape data was not provided for this site. Polymers found: Nylon, Nitrile.",NA,NA,NA
REC_00258,Meicahayan_2023_EffectofAn,"Effect of Anthropogenic Type and Depth on Microplastic Abundance in Mahakam River Water, Samarinda City",2023,Ika Meicahayanti,NR,2,-0.57894,117.24589,NA,NA,NA,NA,NA,NA,NA,Other/Undefined,Water sampler,Bulk Water,180,1 m,0.5 L,Oxidative,NaCl,74000,64.79,14.08,0,21.13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,"Mahakam River | Samarinda City, East Borneo | Non-densely populated  | H2O2 (30%) + Fe(II) | NaCl | Microscope + FTIR | Figure 8 Table | 1 m 74 | Calculated center point of Table 1 coordinates for Non-Densely Populated Area | Shape composition derived from site average (Figure 5) as depth-specific shape data was not provided for this site. Polymers found: Nylon.",NA,NA,NA
REC_00265,Meicahayan_2023_EffectofAn,"Effect of Anthropogenic Type and Depth on Microplastic Abundance in Mahakam River Water, Samarinda City",2023,Ika Meicahayanti,NR,2,-0.57894,117.24589,NA,NA,NA,NA,NA,NA,NA,Other/Undefined,Water sampler,Bulk Water,180,1.5 m,0.5 L,Oxidative,NaCl,71000,64.79,14.08,0,21.13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,"Mahakam River | Samarinda City, East Borneo | Non-densely populated  | H2O2 (30%) + Fe(II) | NaCl | Microscope + FTIR | Figure 8 Table | 1,5 m 71 | Calculated center point of Table 1 coordinates for Non-Densely Populated Area | Shape composition derived from site average (Figure 5) as depth-specific shape data was not provided for this site. Polymers found: Nylon, Polystyrene (PS).",NA,NA,NA
REC_00411,Chen_2022_Effectsofga,Effects of garbage salvaging and suspended crossbar on microplastic pollution along a typical urban river,2022,Bingyu Chen,No,1,31.8,117.36,2020,Dec,2020,2020,Dec,Dec,Winter,Other/Undefined,Grab sampler,Bulk Water,50,0-20 cm,20 L,Oxidative,NaCl,27000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,"Nanfei River | Hefei, Anhui, China | Urban  | 30% H2O2 | NaCl | FTIR | Page 4, Results and discussion | concentrations at S14... [was] 27.00... items/L | Visual estimation from Fig 1 | Site specific data reported in text.",NA,NA,NA
REC_00423,Chen_2022_Effectsofga,Effects of garbage salvaging and suspended crossbar on microplastic pollution along a typical urban river,2022,Bingyu Chen,No,1,31.8,117.37,2020,Dec,2020,2020,Dec,Dec,Winter,Other/Undefined,Grab sampler,Bulk Water,50,0-20 cm,20 L,Oxidative,NaCl,26250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,"Nanfei River | Hefei, Anhui, China | Urban  | 30% H2O2 | NaCl | FTIR | Page 4, Results and discussion | concentrations at... S15... [was] 26.25... items/L | Visual estimation from Fig 1 | Site specific data reported in text.",NA,NA,NA
REC_00450,Chen_2022_Effectsofga,Effects of garbage salvaging and suspended crossbar on microplastic pollution along a typical urban river,2022,Bingyu Chen,No,1,31.78,117.38,2020,Dec,2020,2020,Dec,Dec,Winter,Other/Undefined,Grab sampler,Bulk Water,50,0-20 cm,20 L,Oxidative,NaCl,23850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,"Nanfei River | Hefei, Anhui, China | Urban  | 30% H2O2 | NaCl | FTIR | Page 4, Results and discussion | concentrations at... S16... [was] 23.85... items/L | Visual estimation from Fig 1 | Site specific data reported in text.",NA,NA,NA
REC_00461,Chen_2022_Effectsofga,Effects of garbage salvaging and suspended crossbar on microplastic pollution along a typical urban river,2022,Bingyu Chen,No,1,31.78,117.38,2020,Dec,2020,2020,Dec,Dec,Winter,Other/Undefined,Grab sampler,Bulk Water,50,0-20 cm,20 L,Oxidative,NaCl,22100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,"Nanfei River | Hefei, Anhui, China | Urban  | 30% H2O2 | NaCl | FTIR | Page 4, Results and discussion | concentrations at... S18 [was] 22.10 items/L | Visual estimation from Fig 1 | Site specific data reported in text.",NA,NA,NA
REC_00507,Chen_2022_Effectsofga,Effects of garbage salvaging and suspended crossbar on microplastic pollution along a typical urban river,2022,Bingyu Chen,No,1,31.78,117.38,2020,Dec,2020,2020,Dec,Dec,Winter,Other/Undefined,Grab sampler,Bulk Water,50,0-20 cm,20 L,Oxidative,NaCl,19650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,"Nanfei River | Hefei, Anhui, China | Urban  | 30% H2O2 | NaCl | FTIR | Page 4, Results and discussion | concentrations at... S17... [was] 19.65... items/L | Visual estimation from Fig 1 | Site specific data reported in text.",NA,NA,NA
REC_01477,Chen_2022_Effectsofga,Effects of garbage salvaging and suspended crossbar on microplastic pollution along a typical urban river,2022,Bingyu Chen,No,1,31.8,117.35,2020,Dec,2020,2020,Dec,Dec,Winter,Other/Undefined,Grab sampler,Bulk Water,50,0-20 cm,20 L,Oxidative,NaCl,3300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,"Nanfei River | Hefei, Anhui, China | Urban  | 30% H2O2 | NaCl | FTIR | Page 4, Results and discussion | The concentration at S13 was 3.3 items/L | Visual estimation from Fig 1 | Site specific data reported in text.",NA,NA,NA
REC_01735,Chen_2022_Effectsofga,Effects of garbage salvaging and suspended crossbar on microplastic pollution along a typical urban river,2022,Bingyu Chen,No,1,31.81,117.35,2020,Dec,2020,2020,Dec,Dec,Winter,Other/Undefined,Grab sampler,Bulk Water,50,0-20 cm,20 L,Oxidative,NaCl,2150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,"Nanfei River | Hefei, Anhui, China | Urban  | 30% H2O2 | NaCl | FTIR | Page 4, Results and discussion | 2.15 items/L at S12 | Visual estimation from Fig 1 | Site specific data reported in text.",NA,NA,NA
REC_03542,Haberstroh_2021,Effects of hydrodynamics on the cross-sectional distribution and transport of plastic in an urban coastal river,2021,Haberstroh,Yes,1,27.95,-82.46,2018,May,2018,2018,May,May,Spring,Other/Undefined,Neuston net,Nets,500,Surface,46 L,Not Reported,Not Reported,7.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,"Hillsborough River | Florida, USA | Urban    | Raman | Table S1 | SL | 7.51 | Visual estimation from Fig 1 | Monthly sampling event.",NA,NA,NA
REC_03602,Haberstroh_2021,Effects of hydrodynamics on the cross-sectional distribution and transport of plastic in an urban coastal river,2021,Haberstroh,Yes,1,27.95,-82.46,2018,Jul,2018,2018,Jul,Jul,Summer,Other/Undefined,Neuston net,Nets,500,3.7-4.5 m,46 L,Not Reported,Not Reported,5.09,0,100,0,0,0,50,28,8,0,0,0,0,0,0,0,0,0,0,14,River,"Hillsborough River | Florida, USA | Urban    | Raman | Table S1 | BC | 5.09 | Visual estimation from Fig 1 | Monthly sampling event. Polymer data estimated from Fig 5.",NA,NA,NA
REC_03604,Haberstroh_2021,Effects of hydrodynamics on the cross-sectional distribution and transport of plastic in an urban coastal river,2021,Haberstroh,Yes,1,27.95,-82.46,2018,Aug,2018,2018,Aug,Aug,Summer,Other/Undefined,Neuston net,Nets,500,Surface,46 L,Not Reported,Not Reported,5.03,0,100,0,0,0,40,40,5,0,0,0,0,0,0,0,0,0,0,15,River,"Hillsborough River | Florida, USA | Urban    | Raman | Table S1 | SL | 5.03 | Visual estimation from Fig 1 | Monthly sampling event. Polymer data estimated from Fig 5.",NA,NA,NA
REC_03724,Haberstroh_2021,Effects of hydrodynamics on the cross-sectional distribution and transport of plastic in an urban coastal river,2021,Haberstroh,Yes,1,27.95,-82.46,2018,Jun,2018,2018,Jun,Jun,Summer,Other/Undefined,Neuston net,Nets,500,Surface,46 L,Not Reported,Not Reported,3.03,0,100,0,0,0,40,40,5,0,0,0,0,0,0,0,0,0,0,15,River,"Hillsborough River | Florida, USA | Urban    | Raman | Table S1 | SL | 3.03 | Visual estimation from Fig 1 | Monthly sampling event. Polymer data estimated from Fig 5.",NA,NA,NA
REC_03753,Haberstroh_2021,Effects of hydrodynamics on the cross-sectional distribution and transport of plastic in an urban coastal river,2021,Haberstroh,Yes,1,27.95,-82.46,2018,Jul,2018,2018,Jul,Jul,Summer,Other/Undefined,Neuston net,Nets,500,Surface,46 L,Not Reported,Not Reported,2.6,0,100,0,0,0,55,20,6,0,0,0,0,0,0,0,0,0,0,19,River,"Hillsborough River | Florida, USA | Urban    | Raman | Table S1 | SC | 2.60 | Visual estimation from Fig 1 | Monthly sampling event. Polymer data estimated from Fig 5.",NA,NA,NA
REC_03762,Haberstroh_2021,Effects of hydrodynamics on the cross-sectional distribution and transport of plastic in an urban coastal river,2021,Haberstroh,Yes,1,27.95,-82.46,2018,Jul,2018,2018,Jul,Jul,Summer,Other/Undefined,Neuston net,Nets,500,Surface,46 L,Not Reported,Not Reported,2.46,0,100,0,0,0,40,40,5,0,0,0,0,0,0,0,0,0,0,15,River,"Hillsborough River | Florida, USA | Urban    | Raman | Table S1 | SL | 2.46 | Visual estimation from Fig 1 | Monthly sampling event. Polymer data estimated from Fig 5.",NA,NA,NA
REC_03796,Haberstroh_2021,Effects of hydrodynamics on the cross-sectional distribution and transport of plastic in an urban coastal river,2021,Haberstroh,Yes,1,27.95,-82.46,2018,Jul,2018,2018,Jul,Jul,Summer,Other/Undefined,Neuston net,Nets,500,Surface,46 L,Not Reported,Not Reported,2.09,0,100,0,0,0,50,20,13,0,0,0,0,0,0,0,0,0,0,17,River,"Hillsborough River | Florida, USA | Urban    | Raman | Table S1 | SR | 2.09 | Visual estimation from Fig 1 | Monthly sampling event. Polymer data estimated from Fig 5.",NA,NA,NA
REC_03840,Haberstroh_2021,Effects of hydrodynamics on the cross-sectional distribution and transport of plastic in an urban coastal river,2021,Haberstroh,Yes,1,27.95,-82.46,2018,Jun,2018,2018,Jun,Jun,Summer,Other/Undefined,Neuston net,Nets,500,Surface,46 L,Not Reported,Not Reported,1.61,0,100,0,0,0,50,20,13,0,0,0,0,0,0,0,0,0,0,17,River,"Hillsborough River | Florida, USA | Urban    | Raman | Table S1 | SR | 1.61 | Visual estimation from Fig 1 | Monthly sampling event. Polymer data estimated from Fig 5.",NA,NA,NA
REC_03842,Haberstroh_2021,Effects of hydrodynamics on the cross-sectional distribution and transport of plastic in an urban coastal river,2021,Haberstroh,Yes,1,27.95,-82.46,2018,Aug,2018,2018,Aug,Aug,Summer,Other/Undefined,Neuston net,Nets,500,Surface,46 L,Not Reported,Not Reported,1.6,0,100,0,0,0,50,20,13,0,0,0,0,0,0,0,0,0,0,17,River,"Hillsborough River | Florida, USA | Urban    | Raman | Table S1 | SR | 1.60 | Visual estimation from Fig 1 | Monthly sampling event. Polymer data estimated from Fig 5.",NA,NA,NA
REC_03847,Haberstroh_2021,Effects of hydrodynamics on the cross-sectional distribution and transport of plastic in an urban coastal river,2021,Haberstroh,Yes,1,27.95,-82.46,2018,Jun,2018,2018,Jun,Jun,Summer,Other/Undefined,Neuston net,Nets,500,Surface,46 L,Not Reported,Not Reported,1.59,0,100,0,0,0,55,20,6,0,0,0,0,0,0,0,0,0,0,19,River,"Hillsborough River | Florida, USA | Urban    | Raman | Table S1 | SC | 1.59 | Visual estimation from Fig 1 | Monthly sampling event. Polymer data estimated from Fig 5.",NA,NA,NA
REC_03873,Haberstroh_2021,Effects of hydrodynamics on the cross-sectional distribution and transport of plastic in an urban coastal river,2021,Haberstroh,Yes,1,27.95,-82.46,2018,Aug,2018,2018,Aug,Aug,Summer,Other/Undefined,Neuston net,Nets,500,3.7-4.5 m,46 L,Not Reported,Not Reported,1.42,0,100,0,0,0,50,28,8,0,0,0,0,0,0,0,0,0,0,14,River,"Hillsborough River | Florida, USA | Urban    | Raman | Table S1 | BC | 1.42 | Visual estimation from Fig 1 | Monthly sampling event. Polymer data estimated from Fig 5.",NA,NA,NA
REC_03881,Haberstroh_2021,Effects of hydrodynamics on the cross-sectional distribution and transport of plastic in an urban coastal river,2021,Haberstroh,Yes,1,27.95,-82.46,2018,Jul,2018,2018,Jul,Jul,Summer,Other/Undefined,Neuston net,Nets,500,1 m,46 L,Not Reported,Not Reported,1.34,0,100,0,0,0,55,20,5,0,0,0,0,0,0,0,0,0,0,20,River,"Hillsborough River | Florida, USA | Urban    | Raman | Table S1 | WC | 1.34 | Visual estimation from Fig 1 | Monthly sampling event. Polymer data estimated from Fig 5.",NA,NA,NA
REC_03908,Haberstroh_2021,Effects of hydrodynamics on the cross-sectional distribution and transport of plastic in an urban coastal river,2021,Haberstroh,Yes,1,27.95,-82.46,2018,Aug,2018,2018,Aug,Aug,Summer,Other/Undefined,Neuston net,Nets,500,Surface,46 L,Not Reported,Not Reported,1.23,0,100,0,0,0,55,20,6,0,0,0,0,0,0,0,0,0,0,19,River,"Hillsborough River | Florida, USA | Urban    | Raman | Table S1 | SC | 1.23 | Visual estimation from Fig 1 | Monthly sampling event. Polymer data estimated from Fig 5.",NA,NA,NA
REC_03924,Haberstroh_2021,Effects of hydrodynamics on the cross-sectional distribution and transport of plastic in an urban coastal river,2021,Haberstroh,Yes,1,27.95,-82.46,2018,Aug,2018,2018,Aug,Aug,Summer,Other/Undefined,Neuston net,Nets,500,1 m,46 L,Not Reported,Not Reported,1.13,0,100,0,0,0,55,20,5,0,0,0,0,0,0,0,0,0,0,20,River,"Hillsborough River | Florida, USA | Urban    | Raman | Table S1 | WC | 1.13 | Visual estimation from Fig 1 | Monthly sampling event. Polymer data estimated from Fig 5.",NA,NA,NA
REC_03960,Haberstroh_2021,Effects of hydrodynamics on the cross-sectional distribution and transport of plastic in an urban coastal river,2021,Haberstroh,Yes,1,27.95,-82.46,2018,May,2018,2018,May,May,Spring,Other/Undefined,Neuston net,Nets,500,Surface,46 L,Not Reported,Not Reported,0.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,"Hillsborough River | Florida, USA | Urban    | Raman | Table S1 | SC | 0.92 | Visual estimation from Fig 1 | Monthly sampling event.",NA,NA,NA
REC_03971,Haberstroh_2021,Effects of hydrodynamics on the cross-sectional distribution and transport of plastic in an urban coastal river,2021,Haberstroh,Yes,1,27.95,-82.46,2018,May,2018,2018,May,May,Spring,Other/Undefined,Neuston net,Nets,500,Surface,46 L,Not Reported,Not Reported,0.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,"Hillsborough River | Florida, USA | Urban    | Raman | Table S1 | SR | 0.88 | Visual estimation from Fig 1 | Monthly sampling event.",NA,NA,NA
REC_04127,Haberstroh_2021,Effects of hydrodynamics on the cross-sectional distribution and transport of plastic in an urban coastal river,2021,Haberstroh,Yes,1,27.95,-82.46,2018,Jun,2018,2018,Jun,Jun,Summer,Other/Undefined,Neuston net,Nets,500,1 m,46 L,Not Reported,Not Reported,0.36,0,100,0,0,0,55,20,5,0,0,0,0,0,0,0,0,0,0,20,River,"Hillsborough River | Florida, USA | Urban    | Raman | Table S1 | WC | 0.36 | Visual estimation from Fig 1 | Monthly sampling event. Polymer data estimated from Fig 5.",NA,NA,NA
REC_04173,Haberstroh_2021,Effects of hydrodynamics on the cross-sectional distribution and transport of plastic in an urban coastal river,2021,Haberstroh,Yes,1,27.95,-82.46,2018,May,2018,2018,May,May,Spring,Other/Undefined,Neuston net,Nets,500,1 m,46 L,Not Reported,Not Reported,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,"Hillsborough River | Florida, USA | Urban    | Raman | Table S1 | WC | 0.26 | Visual estimation from Fig 1 | Monthly sampling event.",NA,NA,NA
