Unique_ID,Study_ID,Title,Year,First_Author,Latitude,Longitude,Season_Calculated,Gear_Category,Std_Value_m3,Separation_Category,Shape_Fiber,Shape_Fragment,Shape_Pellet,Shape_Film,Shape_Other,Poly_PE,Poly_PP,Poly_PS,Poly_PET,Poly_PVC,Poly_PA,Poly_PC,Poly_PU,Note,Samp_Year_Start,Samp_Year_End,Mesh_Size_um,dis_m3_pyr,run_mm_syr,lkv_mc_usu,rev_mc_usu,ria_ha_ssu,ria_ha_usu,riv_tc_ssu,riv_tc_usu,ele_mt_sav,ele_mt_uav,slp_dg_sav,slp_dg_uav,sgr_dk_sav,tmp_dc_syr,tmp_dc_uyr,pre_mm_syr,pre_mm_uyr,pet_mm_syr,pet_mm_uyr,aet_mm_syr,aet_mm_uyr,crp_pc_sse,crp_pc_use,pst_pc_sse,pst_pc_use,wet_pc_sg1,wet_pc_ug1,wet_pc_sg2,wet_pc_ug2,pop_ct_ssu,pop_ct_usu,urb_pc_sse,urb_pc_use,rdd_mk_sav,rdd_mk_uav,hft_ix_s09,hft_ix_u09,hdi_ix_sav,HYBAS_ID
REC_00042,Han_2020_Distributi,Distribution of microplastics in surface water of the lower Yellow River near estuary,2020,Mei Han,37.85,119.15,Summer,Bulk Water,654000.0,NaCl,,,,,,,,,,,,,,"Yellow River | Shandong   | H2O2 (30%) | NaCl (1.3 g/mL) | Optical Microscope, SEM, ATR-FTIR | Page 6, Section 3.3 | The abundances of sites b1-b5 (average 654 item/L) were all higher than that of a1-a5 (average 430 item/L). | Visual estimation from Fig 1 (Sites b1-b5) | Coordinates referenced in Table S1 but file not available. | Average for site group b1-b5 reported. Individual site values only available as scatter plot points. | Sites located from Xintan Pontoon Bridge to Estuary (approx 0-20km from estuary).",2018.0,2018.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REC_00044,AbdulHalim_2024_HubunganMi,"Hubungan Mikroplastik dan Kualiti Air di Sungai Melaka, Melaka, Malaysia",2024,Mohamad Hafiz Abdul Halim,2.2441,102.249,Summer,Bulk Water,650000.0,ZnCl2,,,,,,,,,,,,,,"Sungai Melaka | Melaka | Commercial/Road  | FeSO4 + H2O2 (Fenton) | ZnCl2 | Stereomicroscope, Raman | Table 1; Figure 4 | 2?? 14?? 38.67078?? U 102?? 14?? 56.3604?? T; Visual estimation from Fig 4 | Table 1 | Value visually estimated from Figure 4 (Site S4).",2022.0,2022.0,0.45,16.905,883.0,37000000.0,0.0,385760.0,1399840.0,291447.0,725067.0,25.0,75.0,1.6,3.6,1.9,27.200000000000003,26.9,2044.0,2021.0,1654.0,1665.0,1560.0,1575.0,42.0,45.0,2.0,2.0,0.0,0.0,0.0,0.0,226473.0,345451.0,80.0,26.0,892.0,560.0,33.2,25.8,0.789,4120020690.0
REC_00047,Wang_2024_SpatialTem,"Spatial??Temporal and Risk Assessment of Microplastics in the Surface Water of the Qinhuai River during Different Rainfall Seasons in Nanjing City, China",2024,Luming Wang,32.01,118.83,Spring,Bulk Water,622000.0,ZnCl2,,,,,,,,,,,,,,"Qinhuai River | Nanjing | Urban/Industrial  | WPO (30% H2O2, 0.05 M FeSO4) | ZnCl2 | Stereo microscope + ATR-FTIR | Table S6 and Table S1 | Table S6: PLI Spring rain = 1.49; C0i takes mean value of 280 items/L | Table S1 | Calculated from PLI (1.49) and baseline C0i (280) using Formula 3: Ci = PLI^2 * C0i.",2023.0,2023.0,38.0,29.242,329.0,344000000.0,286000000.0,827180.0,5260860.0,1096706.0,3388258.0,14.0,33.0,0.8,1.7000000000000002,0.7000000000000001,15.6,15.6,1023.0,1066.0,1112.0,1094.0,867.0,904.0,42.0,45.0,3.0,3.0,7.0,2.0,0.0,0.0,1650340.0,3768829.0,97.0,42.0,13208.0,2283.0,33.800000000000004,23.200000000000003,0.794,4120704580.0
REC_00048,Wang_2024_SpatialTem,"Spatial??Temporal and Risk Assessment of Microplastics in the Surface Water of the Qinhuai River during Different Rainfall Seasons in Nanjing City, China",2024,Luming Wang,31.96,118.77,Summer,Bulk Water,622000.0,ZnCl2,,,,,,,,,,,,,,"Qinhuai River | Nanjing | Urban/Industrial  | WPO (30% H2O2, 0.05 M FeSO4) | ZnCl2 | Stereo microscope + ATR-FTIR | Table S6 and Table S1 | Table S6: PLI Plum rain = 1.62; C0i takes mean value of 237 items/L | Table S1 | Calculated from PLI (1.62) and baseline C0i (237) using Formula 3: Ci = PLI^2 * C0i.",2023.0,2023.0,38.0,26.771,334.0,344000000.0,286000000.0,532210.0,4313880.0,565583.0,2264465.0,21.0,33.0,1.6,1.7000000000000002,0.6000000000000001,15.6,15.6,1043.0,1071.0,1112.0,1092.0,885.0,907.0,59.0,44.0,4.0,3.0,0.0,1.0,0.0,0.0,273850.0,1718300.0,91.0,37.0,5839.0,1570.0,33.5,22.1,0.794,4120704590.0
REC_00049,AbdulHalim_2024_HubunganMi,"Hubungan Mikroplastik dan Kualiti Air di Sungai Melaka, Melaka, Malaysia",2024,Mohamad Hafiz Abdul Halim,2.2269,102.2611,Summer,Bulk Water,620000.0,ZnCl2,,,,,,,,,,,,,,"Sungai Melaka | Melaka | Water Gate/Road/Fishing  | FeSO4 + H2O2 (Fenton) | ZnCl2 | Stereomicroscope, Raman | Table 1; Figure 4 | 2?? 13?? 36.9228?? U 102?? 15?? 39.8772?? T; Visual estimation from Fig 4 | Table 1 | Value visually estimated from Figure 4 (Site S3).",2022.0,2022.0,0.45,16.905,883.0,37000000.0,0.0,385760.0,1399840.0,291447.0,725067.0,25.0,75.0,1.6,3.6,1.9,27.200000000000003,26.9,2044.0,2021.0,1654.0,1665.0,1560.0,1575.0,42.0,45.0,2.0,2.0,0.0,0.0,0.0,0.0,226473.0,345451.0,80.0,26.0,892.0,560.0,33.2,25.8,0.789,4120020690.0
REC_00050,Wang_2024_SpatialTem,"Spatial??Temporal and Risk Assessment of Microplastics in the Surface Water of the Qinhuai River during Different Rainfall Seasons in Nanjing City, China",2024,Luming Wang,31.96,118.67,Spring,Bulk Water,613000.0,ZnCl2,,,,,,,,,,,,,,"Qinhuai River | Nanjing | Urban/Industrial  | WPO (30% H2O2, 0.05 M FeSO4) | ZnCl2 | Stereo microscope + ATR-FTIR | Table S6 and Table S1 | Table S6: PLI Spring rain = 1.48; C0i takes mean value of 280 items/L | Table S1 | Calculated from PLI (1.48) and baseline C0i (280) using Formula 3: Ci = PLI^2 * C0i.",2023.0,2023.0,38.0,29524.785,332.0,227738000000.0,163822000000.0,3701820.0,9044921880.0,50794680.0,43612960000.0,7.0,1654.0,0.4,13.4,0.6000000000000001,15.7,11.4,1032.0,1050.0,1113.0,1004.0,875.0,803.0,90.0,20.0,5.0,30.0,27.0,4.0,3.0,2.0,45288.0,365968281.0,76.0,6.0,4824.0,265.0,31.4,11.5,0.794,4120704740.0
REC_00052,Wang_2024_Investigat,"Investigation of microplastics in urban rivers of Eastern China in summer: abundance, characteristics and ecological risk assessment",2024,Luming Wang,31.96,118.67,Summer,Bulk Water,606000.0,ZnCl2,,90.0,,,10.0,15.0,15.0,23.0,8.0,,,38.0,,"Qinhuai River | Nanjing | Urban/Residential  | H2O2 + FeSO4 (WPO) | ZnCl2 | Stereo microscope + ATR-FTIR | Figure 3A, Table S1 | 461 ?? 205.06 items per L in JZ (Overall mean/SD) | Table S1 | Site JZ (Jiezhi Estuary). Concentration calculated from overall site mean/SD. Shape/Polymer visually estimated from Fig 5C/D.",2023.0,2023.0,38.0,29524.785,332.0,227738000000.0,163822000000.0,3701820.0,9044921880.0,50794680.0,43612960000.0,7.0,1654.0,0.4,13.4,0.6000000000000001,15.7,11.4,1032.0,1050.0,1113.0,1004.0,875.0,803.0,90.0,20.0,5.0,30.0,27.0,4.0,3.0,2.0,45288.0,365968281.0,76.0,6.0,4824.0,265.0,31.4,11.5,0.794,4120704740.0
REC_00053,AbdulHalim_2024_HubunganMi,"Hubungan Mikroplastik dan Kualiti Air di Sungai Melaka, Melaka, Malaysia",2024,Mohamad Hafiz Abdul Halim,2.1946,102.2485,Summer,Bulk Water,600000.0,ZnCl2,,,,,,,,,,,,,,"Sungai Melaka | Melaka | Urban/Commercial/Tourism  | FeSO4 + H2O2 (Fenton) | ZnCl2 | Stereomicroscope, Raman | Table 1; Figure 4 | 2?? 11?? 40.5564?? U 102?? 14?? 54.6828?? T; Visual estimation from Fig 4 | Table 1 | Value visually estimated from Figure 4 (Site S1). Authors imply composition is similar across sites.",2022.0,2022.0,0.45,6.953,896.0,0.0,0.0,291280.0,291280.0,69724.0,69724.0,28.0,11.0,1.9,1.2000000000000002,1.9,27.3,27.3,2098.0,2115.0,1637.0,1638.0,1556.0,1554.0,41.0,39.0,1.0,1.0,0.0,0.0,0.0,0.0,201593.0,201593.0,61.0,78.0,807.0,1003.0,32.5,37.0,0.789,4120020700.0
REC_00055,AbdulHalim_2024_HubunganMi,"Hubungan Mikroplastik dan Kualiti Air di Sungai Melaka, Melaka, Malaysia",2024,Mohamad Hafiz Abdul Halim,2.2086,102.2474,Summer,Bulk Water,580000.0,ZnCl2,,,,,,,,,,,,,,"Sungai Melaka | Melaka | Commercial/Road  | FeSO4 + H2O2 (Fenton) | ZnCl2 | Stereomicroscope, Raman | Table 1; Figure 4 | 2?? 12?? 30.9168?? U 102?? 14?? 50.5284?? T; Visual estimation from Fig 4 | Table 1 | Value visually estimated from Figure 4 (Site S2).",2022.0,2022.0,0.45,16.905,883.0,37000000.0,0.0,385760.0,1399840.0,291447.0,725067.0,25.0,75.0,1.6,3.6,1.9,27.200000000000003,26.9,2044.0,2021.0,1654.0,1665.0,1560.0,1575.0,42.0,45.0,2.0,2.0,0.0,0.0,0.0,0.0,226473.0,345451.0,80.0,26.0,892.0,560.0,33.2,25.8,0.789,4120020690.0
REC_00057,AbdulHalim_2024_HubunganMi,"Hubungan Mikroplastik dan Kualiti Air di Sungai Melaka, Melaka, Malaysia",2024,Mohamad Hafiz Abdul Halim,2.2818,102.2493,Summer,Bulk Water,569000.0,ZnCl2,93.0,7.0,0.0,0.0,0.0,2.0,7.0,0.0,30.0,0.0,33.0,0.0,22.0,"Sungai Melaka | Melaka | Mixed (Urban, Commercial, Residential, Agricultural)  | FeSO4 + H2O2 (Fenton) | ZnCl2 | Stereomicroscope, Raman | Abstract; Page 2076 | Purata kelimpahan mikroplastik di Sungai Melaka adalah 569 zarah L-1... Poliamida (PA) dan polietilena tereftalat (PET) adalah jenis polimer yang banyak dijumpai... Jumlah peratus mikroplastik gentian adalah yang paling tinggi (93%), berbanding serpihan (7%) | Calculated center point of S1-S9 | Coordinates are center of study area. Poly_Other is EVA (approx 2% based on text saying PE+EVA=4% and Fig 7 showing roughly equal split).",2022.0,2022.0,0.45,16.905,883.0,37000000.0,0.0,385760.0,1399840.0,291447.0,725067.0,25.0,75.0,1.6,3.6,1.9,27.200000000000003,26.9,2044.0,2021.0,1654.0,1665.0,1560.0,1575.0,42.0,45.0,2.0,2.0,0.0,0.0,0.0,0.0,226473.0,345451.0,80.0,26.0,892.0,560.0,33.2,25.8,0.789,4120020690.0
REC_00058,Wang_2024_SpatialTem,"Spatial??Temporal and Risk Assessment of Microplastics in the Surface Water of the Qinhuai River during Different Rainfall Seasons in Nanjing City, China",2024,Luming Wang,31.88,118.85,Autumn,Bulk Water,552000.0,ZnCl2,,,,,,,,,,,,,,"Qinhuai River | Nanjing | Urban/Industrial  | WPO (30% H2O2, 0.05 M FeSO4) | ZnCl2 | Stereo microscope + ATR-FTIR | Table S6 and Table S1 | Table S6: PLI Autumn rain = 2.58; C0i takes mean value of 83 items/L | Table S1 | Calculated from PLI (2.58) and baseline C0i (83) using Formula 3: Ci = PLI^2 * C0i.",2023.0,2023.0,38.0,26.771,334.0,344000000.0,286000000.0,532210.0,4313880.0,565583.0,2264465.0,21.0,33.0,1.6,1.7000000000000002,0.6000000000000001,15.6,15.6,1043.0,1071.0,1112.0,1092.0,885.0,907.0,59.0,44.0,4.0,3.0,0.0,1.0,0.0,0.0,273850.0,1718300.0,91.0,37.0,5839.0,1570.0,33.5,22.1,0.794,4120704590.0
REC_00060,Wang_2024_Investigat,"Investigation of microplastics in urban rivers of Eastern China in summer: abundance, characteristics and ecological risk assessment",2024,Luming Wang,31.88,118.85,Summer,Bulk Water,550000.0,ZnCl2,,80.0,,,20.0,10.0,40.0,10.0,40.0,,,,,"Qinhuai River | Nanjing | Urban/Residential  | H2O2 + FeSO4 (WPO) | ZnCl2 | Stereo microscope + ATR-FTIR | Figure 3A, Table S1 | 450.0000 (Overall mean YQ, Fig 2A) | Table S1 | Site YQ (Yang Qiao). Concentration visually estimated from Fig 3A and constrained by overall mean (450). Shape/Polymer visually estimated from Fig 5C/D.",2023.0,2023.0,38.0,26.771,334.0,344000000.0,286000000.0,532210.0,4313880.0,565583.0,2264465.0,21.0,33.0,1.6,1.7000000000000002,0.6000000000000001,15.6,15.6,1043.0,1071.0,1112.0,1092.0,885.0,907.0,59.0,44.0,4.0,3.0,0.0,1.0,0.0,0.0,273850.0,1718300.0,91.0,37.0,5839.0,1570.0,33.5,22.1,0.794,4120704590.0
REC_00062,AbdulHalim_2024_HubunganMi,"Hubungan Mikroplastik dan Kualiti Air di Sungai Melaka, Melaka, Malaysia",2024,Mohamad Hafiz Abdul Halim,2.3033,102.2628,Summer,Bulk Water,520000.0,ZnCl2,,,,,,,,,,,,,,"Sungai Melaka | Melaka | Rural/Construction  | FeSO4 + H2O2 (Fenton) | ZnCl2 | Stereomicroscope, Raman | Table 1; Figure 4 | 2?? 18?? 11.8404?? U 102?? 15?? 46.224?? T; Visual estimation from Fig 4 | Table 1 | Value visually estimated from Figure 4 (Site S7).",2022.0,2022.0,0.45,14.192,888.0,37000000.0,0.0,275910.0,1014090.0,143211.0,433620.0,49.0,87.0,2.9000000000000004,4.1000000000000005,2.3000000000000003,27.1,26.9,2020.0,2016.0,1669.0,1667.0,1581.0,1578.0,47.0,46.0,2.0,2.0,0.0,0.0,0.0,0.0,31657.0,118979.0,20.0,14.0,593.0,483.0,27.1,24.1,0.789,4121605040.0
REC_00064,Wang_2024_SpatialTem,"Spatial??Temporal and Risk Assessment of Microplastics in the Surface Water of the Qinhuai River during Different Rainfall Seasons in Nanjing City, China",2024,Luming Wang,32.01,118.83,Summer,Bulk Water,519000.0,ZnCl2,,,,,,,,,,,,,,"Qinhuai River | Nanjing | Urban/Industrial  | WPO (30% H2O2, 0.05 M FeSO4) | ZnCl2 | Stereo microscope + ATR-FTIR | Table S6 and Table S1 | Table S6: PLI Plum rain = 1.48; C0i takes mean value of 237 items/L | Table S1 | Calculated from PLI (1.48) and baseline C0i (237) using Formula 3: Ci = PLI^2 * C0i.",2023.0,2023.0,38.0,29.242,329.0,344000000.0,286000000.0,827180.0,5260860.0,1096706.0,3388258.0,14.0,33.0,0.8,1.7000000000000002,0.7000000000000001,15.6,15.6,1023.0,1066.0,1112.0,1094.0,867.0,904.0,42.0,45.0,3.0,3.0,7.0,2.0,0.0,0.0,1650340.0,3768829.0,97.0,42.0,13208.0,2283.0,33.800000000000004,23.200000000000003,0.794,4120704580.0
REC_00067,Wang_2024_Investigat,"Investigation of microplastics in urban rivers of Eastern China in summer: abundance, characteristics and ecological risk assessment",2024,Luming Wang,32.08,118.73,Summer,Bulk Water,507000.0,ZnCl2,,94.0,,,6.0,11.0,22.0,11.0,22.0,,,33.0,,"Qinhuai River | Nanjing | Urban/Residential  | H2O2 + FeSO4 (WPO) | ZnCl2 | Stereo microscope + ATR-FTIR | Figure 3A, Table S1 | 507 ?? 1.42 items per L in SC (Overall mean/SD) | Table S1 | Site SC (Sancha Estuary). Concentration calculated from overall site mean/SD. Shape/Polymer visually estimated from Fig 5C/D.",2023.0,2023.0,38.0,29556.611,322.0,228096000000.0,164108000000.0,13481070.0,9075131880.0,183374016.0,43954892000.0,22.0,1651.0,1.7000000000000002,13.3,0.9,15.6,11.5,997.0,1050.0,1102.0,1004.0,846.0,803.0,20.0,20.0,0.0,30.0,25.0,4.0,9.0,2.0,1872188.0,371802188.0,90.0,6.0,10416.0,270.0,36.0,11.5,0.794,4120699850.0
REC_00068,Wang_2024_Investigat,"Investigation of microplastics in urban rivers of Eastern China in summer: abundance, characteristics and ecological risk assessment",2024,Luming Wang,32.08,118.73,Summer,Bulk Water,507000.0,ZnCl2,,86.0,,,14.0,40.0,40.0,,20.0,,,,,"Qinhuai River | Nanjing | Urban/Residential  | H2O2 + FeSO4 (WPO) | ZnCl2 | Stereo microscope + ATR-FTIR | Figure 3A, Table S1 | 507 ?? 1.42 items per L in SC (Overall mean/SD) | Table S1 | Site SC (Sancha Estuary). Concentration calculated from overall site mean/SD. Shape/Polymer visually estimated from Fig 5C/D.",2023.0,2023.0,38.0,29556.611,322.0,228096000000.0,164108000000.0,13481070.0,9075131880.0,183374016.0,43954892000.0,22.0,1651.0,1.7000000000000002,13.3,0.9,15.6,11.5,997.0,1050.0,1102.0,1004.0,846.0,803.0,20.0,20.0,0.0,30.0,25.0,4.0,9.0,2.0,1872188.0,371802188.0,90.0,6.0,10416.0,270.0,36.0,11.5,0.794,4120699850.0
REC_00070,Wang_2024_Investigat,"Investigation of microplastics in urban rivers of Eastern China in summer: abundance, characteristics and ecological risk assessment",2024,Luming Wang,31.77,118.9,Summer,Bulk Water,501000.0,ZnCl2,,72.0,,,28.0,10.0,10.0,20.0,30.0,10.0,,20.0,,"Qinhuai River | Nanjing | Urban/Residential  | H2O2 + FeSO4 (WPO) | ZnCl2 | Stereo microscope + ATR-FTIR | Figure 3A, Table S1 | 439.2 ?? 86.94 items per L (Overall mean for upper reaches) | Table S1 | Site WC (Wucha Bridge). Concentration calculated from overall site mean (439.2) and seasonal PLI relationship. Shape/Polymer visually estimated from Fig 5C/D.",2023.0,2023.0,38.0,3.595,354.0,14000000.0,10000000.0,29510.0,442050.0,19898.0,141906.0,9.0,31.0,0.3,1.8,0.3,15.8,15.7,1078.0,1101.0,1109.0,1097.0,914.0,933.0,33.0,36.0,0.0,1.0,0.0,1.0,0.0,0.0,2729.0,240491.0,88.0,45.0,1811.0,1113.0,34.7,21.0,0.794,4120711200.0
REC_00073,Wang_2024_SpatialTem,"Spatial??Temporal and Risk Assessment of Microplastics in the Surface Water of the Qinhuai River during Different Rainfall Seasons in Nanjing City, China",2024,Luming Wang,31.77,118.9,Summer,Bulk Water,491000.0,ZnCl2,,,,,,,,,,,,,,"Qinhuai River | Nanjing | Urban/Industrial  | WPO (30% H2O2, 0.05 M FeSO4) | ZnCl2 | Stereo microscope + ATR-FTIR | Table S6 and Table S1 | Table S6: PLI Plum rain = 1.44; C0i takes mean value of 237 items/L | Table S1 | Calculated from PLI (1.44) and baseline C0i (237) using Formula 3: Ci = PLI^2 * C0i.",2023.0,2023.0,38.0,3.595,354.0,14000000.0,10000000.0,29510.0,442050.0,19898.0,141906.0,9.0,31.0,0.3,1.8,0.3,15.8,15.7,1078.0,1101.0,1109.0,1097.0,914.0,933.0,33.0,36.0,0.0,1.0,0.0,1.0,0.0,0.0,2729.0,240491.0,88.0,45.0,1811.0,1113.0,34.7,21.0,0.794,4120711200.0
REC_00078,Wang_2024_SpatialTem,"Spatial??Temporal and Risk Assessment of Microplastics in the Surface Water of the Qinhuai River during Different Rainfall Seasons in Nanjing City, China",2024,Luming Wang,31.88,118.85,Summer,Bulk Water,465000.0,ZnCl2,,,,,,,,,,,,,,"Qinhuai River | Nanjing | Urban/Industrial  | WPO (30% H2O2, 0.05 M FeSO4) | ZnCl2 | Stereo microscope + ATR-FTIR | Table S6 and Table S1 | Table S6: PLI Plum rain = 1.40; C0i takes mean value of 237 items/L | Table S1 | Calculated from PLI (1.40) and baseline C0i (237) using Formula 3: Ci = PLI^2 * C0i.",2023.0,2023.0,38.0,26.771,334.0,344000000.0,286000000.0,532210.0,4313880.0,565583.0,2264465.0,21.0,33.0,1.6,1.7000000000000002,0.6000000000000001,15.6,15.6,1043.0,1071.0,1112.0,1092.0,885.0,907.0,59.0,44.0,4.0,3.0,0.0,1.0,0.0,0.0,273850.0,1718300.0,91.0,37.0,5839.0,1570.0,33.5,22.1,0.794,4120704590.0
REC_00079,Wang_2024_SpatialTem,"Spatial??Temporal and Risk Assessment of Microplastics in the Surface Water of the Qinhuai River during Different Rainfall Seasons in Nanjing City, China",2024,Luming Wang,31.88,118.85,Spring,Bulk Water,459000.0,ZnCl2,,,,,,,,,,,,,,"Qinhuai River | Nanjing | Urban/Industrial  | WPO (30% H2O2, 0.05 M FeSO4) | ZnCl2 | Stereo microscope + ATR-FTIR | Table S6 and Table S1 | Table S6: PLI Spring rain = 1.28; C0i takes mean value of 280 items/L | Table S1 | Calculated from PLI (1.28) and baseline C0i (280) using Formula 3: Ci = PLI^2 * C0i.",2023.0,2023.0,38.0,26.771,334.0,344000000.0,286000000.0,532210.0,4313880.0,565583.0,2264465.0,21.0,33.0,1.6,1.7000000000000002,0.6000000000000001,15.6,15.6,1043.0,1071.0,1112.0,1092.0,885.0,907.0,59.0,44.0,4.0,3.0,0.0,1.0,0.0,0.0,273850.0,1718300.0,91.0,37.0,5839.0,1570.0,33.5,22.1,0.794,4120704590.0
REC_00080,AbdulHalim_2024_HubunganMi,"Hubungan Mikroplastik dan Kualiti Air di Sungai Melaka, Melaka, Malaysia",2024,Mohamad Hafiz Abdul Halim,2.296,102.2606,Summer,Bulk Water,456500.0,ZnCl2,,,,,,,,,,,,,,"Sungai Melaka | Melaka | Rural  | FeSO4 + H2O2 (Fenton) | ZnCl2 | Stereomicroscope, Raman | Table 1; Page 2076 | 2?? 17?? 45.6792?? U 102?? 15?? 38.1132?? T; S6 (456.5 ?? 127 zarah L-1) | Table 1 | Rural area.",2022.0,2022.0,0.45,16.905,883.0,37000000.0,0.0,385760.0,1399840.0,291447.0,725067.0,25.0,75.0,1.6,3.6,1.9,27.200000000000003,26.9,2044.0,2021.0,1654.0,1665.0,1560.0,1575.0,42.0,45.0,2.0,2.0,0.0,0.0,0.0,0.0,226473.0,345451.0,80.0,26.0,892.0,560.0,33.2,25.8,0.789,4120020690.0
REC_00081,Wang_2024_SpatialTem,"Spatial??Temporal and Risk Assessment of Microplastics in the Surface Water of the Qinhuai River during Different Rainfall Seasons in Nanjing City, China",2024,Luming Wang,32.01,118.83,Autumn,Bulk Water,451000.0,ZnCl2,,,,,,,,,,,,,,"Qinhuai River | Nanjing | Urban/Industrial  | WPO (30% H2O2, 0.05 M FeSO4) | ZnCl2 | Stereo microscope + ATR-FTIR | Table S6 and Table S1 | Table S6: PLI Autumn rain = 2.33; C0i takes mean value of 83 items/L | Table S1 | Calculated from PLI (2.33) and baseline C0i (83) using Formula 3: Ci = PLI^2 * C0i.",2023.0,2023.0,38.0,29.242,329.0,344000000.0,286000000.0,827180.0,5260860.0,1096706.0,3388258.0,14.0,33.0,0.8,1.7000000000000002,0.7000000000000001,15.6,15.6,1023.0,1066.0,1112.0,1094.0,867.0,904.0,42.0,45.0,3.0,3.0,7.0,2.0,0.0,0.0,1650340.0,3768829.0,97.0,42.0,13208.0,2283.0,33.800000000000004,23.200000000000003,0.794,4120704580.0
REC_00083,Wang_2024_Investigat,"Investigation of microplastics in urban rivers of Eastern China in summer: abundance, characteristics and ecological risk assessment",2024,Luming Wang,32.01,118.83,Summer,Bulk Water,433000.0,ZnCl2,,91.0,,,9.0,13.0,20.0,27.0,13.0,,,27.0,,"Qinhuai River | Nanjing | Wetland Park/Anthropogenic  | H2O2 + FeSO4 (WPO) | ZnCl2 | Stereo microscope + ATR-FTIR | Figure 3A, Table S1 | highest MP abundance with a value of 587 ?? 217.79 items per L (Overall) | Table S1 | Site QW (Qiqiaowen Bridge). Concentration calculated from overall site mean/SD and typhoon value reported in text. Shape/Polymer visually estimated from Fig 5C/D.",2023.0,2023.0,38.0,29.242,329.0,344000000.0,286000000.0,827180.0,5260860.0,1096706.0,3388258.0,14.0,33.0,0.8,1.7000000000000002,0.7000000000000001,15.6,15.6,1023.0,1066.0,1112.0,1094.0,867.0,904.0,42.0,45.0,3.0,3.0,7.0,2.0,0.0,0.0,1650340.0,3768829.0,97.0,42.0,13208.0,2283.0,33.800000000000004,23.200000000000003,0.794,4120704580.0
REC_00084,AbdulHalim_2024_HubunganMi,"Hubungan Mikroplastik dan Kualiti Air di Sungai Melaka, Melaka, Malaysia",2024,Mohamad Hafiz Abdul Halim,2.3361,102.2565,Summer,Bulk Water,432000.0,ZnCl2,,,,,,,,,,,,,,"Sungai Melaka | Melaka | Rural/Agriculture  | FeSO4 + H2O2 (Fenton) | ZnCl2 | Stereomicroscope, Raman | Table 1; Page 2076 | 2?? 20?? 10.0687?? U 102?? 15?? 23.5008?? T; S8 (432 ?? 52.3 zarah L-1) | Table 1 | Agricultural area.",2022.0,2022.0,0.45,14.192,888.0,37000000.0,0.0,275910.0,1014090.0,143211.0,433620.0,49.0,87.0,2.9000000000000004,4.1000000000000005,2.3000000000000003,27.1,26.9,2020.0,2016.0,1669.0,1667.0,1581.0,1578.0,47.0,46.0,2.0,2.0,0.0,0.0,0.0,0.0,31657.0,118979.0,20.0,14.0,593.0,483.0,27.1,24.1,0.789,4121605040.0
REC_00085,Han_2020_Distributi,Distribution of microplastics in surface water of the lower Yellow River near estuary,2020,Mei Han,37.75,118.9,Summer,Bulk Water,430000.0,NaCl,,,,,,,,,,,,,,"Yellow River | Shandong   | H2O2 (30%) | NaCl (1.3 g/mL) | Optical Microscope, SEM, ATR-FTIR | Page 6, Section 3.3 | The abundances of sites b1-b5 (average 654 item/L) were all higher than that of a1-a5 (average 430 item/L). | Visual estimation from Fig 1 (Sites a1-a5) | Coordinates referenced in Table S1 but file not available. | Average for site group a1-a5 reported. Individual site values only available as scatter plot points. | Sites located between Kaiyuan and Xintan Pontoon Bridge (approx 25-57km from estuary).",2018.0,2018.0,50.0,0.367,95.0,0.0,0.0,82730.0,82730.0,13522.0,13522.0,2.0,2.0,0.0,0.0,0.4,12.3,12.3,585.0,585.0,1099.0,1099.0,499.0,499.0,33.0,33.0,66.0,66.0,39.0,39.0,39.0,39.0,4352.0,4352.0,0.0,0.0,685.0,685.0,14.9,14.9,0.766,4120526030.0
REC_00087,Wang_2024_Spatialdis,"Spatial distribution and vertical characteristics of microplastics in the urban river: The case of Qinhuai River in Nanjing, China",2024,Luming Wang,32.01,118.83,Spring,Bulk Water,426000.0,ZnCl2,,,,,,,,,,,,,,"Qinhuai River | Nanjing, China | Urban/Park  | H2O2 + FeSO4 (WPO/Fenton) | ZnCl2 | Stereo microscope + ATR-FTIR | Section 3.1 | Minor MPs abundance was detected at 372 ?? 26 items/L and 426 ?? 298 items/L in JD and QW, respectively | Table S1 | Average of 3 depths and 3 replicates | Midstream site. Dominant polymers PP and PS mentioned in text. Site value averages Surface, Middle, and Deep layers.",2023.0,2023.0,38.0,29.242,329.0,344000000.0,286000000.0,827180.0,5260860.0,1096706.0,3388258.0,14.0,33.0,0.8,1.7000000000000002,0.7000000000000001,15.6,15.6,1023.0,1066.0,1112.0,1094.0,867.0,904.0,42.0,45.0,3.0,3.0,7.0,2.0,0.0,0.0,1650340.0,3768829.0,97.0,42.0,13208.0,2283.0,33.800000000000004,23.200000000000003,0.794,4120704580.0
